Brand,Model,Name,Fuel,Year,Month,Date,Sales
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,SEP,2017-09-01,1453
Nissan,LEAF,Nissan LEAF,BEV,2017,SEP,2017-09-01,1055
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,SEP,2017-09-01,763
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,SEP,2017-09-01,683
BMW,i3,BMW i3,PHEV,2017,SEP,2017-09-01,538
Fiat,500e,Fiat 500e,BEV,2017,SEP,2017-09-01,285
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,SEP,2017-09-01,333
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,SEP,2017-09-01,475
BMW,330e,BMW 330e,PHEV,2017,SEP,2017-09-01,329
BMW,530e,BMW 530e,PHEV,2017,SEP,2017-09-01,511
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,SEP,2017-09-01,187
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,SEP,2017-09-01,85
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,SEP,2017-09-01,190
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,SEP,2017-09-01,236
Kia,Soul EV,Kia Soul EV,BEV,2017,SEP,2017-09-01,255
Ford,Focus Electric,Ford Focus Electric,BEV,2017,SEP,2017-09-01,131
Tesla,Model 3,Tesla Model 3,BEV,2017,SEP,2017-09-01,117
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,SEP,2017-09-01,124
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,SEP,2017-09-01,228
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,SEP,2017-09-01,52
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,SEP,2017-09-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,SEP,2017-09-01,126
Mercedes,B250e,Mercedes B250e,BEV,2017,SEP,2017-09-01,87
BMW,740e,BMW 740e,PHEV,2017,SEP,2017-09-01,43
Mercedes,S550e,Mercedes S550e,PHEV,2017,SEP,2017-09-01,35
smart,ED,smart ED,BEV,2017,SEP,2017-09-01,123
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,SEP,2017-09-01,97
BMW,i8,BMW i8,PHEV,2017,SEP,2017-09-01,27
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,SEP,2017-09-01,80
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,SEP,2017-09-01,14
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,SEP,2017-09-01,36
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,SEP,2017-09-01,27
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,SEP,2017-09-01,5
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,SEP,2017-09-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,SEP,2017-09-01,0
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,SEP,2017-09-01,1
Cadillac,ELR,Cadillac ELR,PHEV,2017,SEP,2017-09-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,SEP,2017-09-01,0
Tesla,Model S,Tesla Model S,BEV,2017,OCT,2017-10-01,1120
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,OCT,2017-10-01,2781
Tesla,Model X,Tesla Model X,BEV,2017,OCT,2017-10-01,850
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,OCT,2017-10-01,1626
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,OCT,2017-10-01,1362
Nissan,LEAF,Nissan LEAF,BEV,2017,OCT,2017-10-01,213
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,OCT,2017-10-01,741
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,OCT,2017-10-01,569
BMW,i3,BMW i3,PHEV,2017,OCT,2017-10-01,686
Fiat,500e,Fiat 500e,BEV,2017,OCT,2017-10-01,310
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,OCT,2017-10-01,329
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,OCT,2017-10-01,875
BMW,330e,BMW 330e,PHEV,2017,OCT,2017-10-01,307
BMW,530e,BMW 530e,PHEV,2017,OCT,2017-10-01,596
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,OCT,2017-10-01,203
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,OCT,2017-10-01,17
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,OCT,2017-10-01,210
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,OCT,2017-10-01,174
Kia,Soul EV,Kia Soul EV,BEV,2017,OCT,2017-10-01,210
Ford,Focus Electric,Ford Focus Electric,BEV,2017,OCT,2017-10-01,115
Tesla,Model 3,Tesla Model 3,BEV,2017,OCT,2017-10-01,145
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,OCT,2017-10-01,73
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,OCT,2017-10-01,235
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,OCT,2017-10-01,34
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,OCT,2017-10-01,0
Mercedes,C350e,Mercedes C350e,PHEV,2017,OCT,2017-10-01,49
Mercedes,B250e,Mercedes B250e,BEV,2017,OCT,2017-10-01,59
BMW,740e,BMW 740e,PHEV,2017,OCT,2017-10-01,55
Mercedes,S550e,Mercedes S550e,PHEV,2017,OCT,2017-10-01,16
smart,ED,smart ED,BEV,2017,OCT,2017-10-01,73
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,OCT,2017-10-01,100
BMW,i8,BMW i8,PHEV,2017,OCT,2017-10-01,33
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,OCT,2017-10-01,56
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,OCT,2017-10-01,8
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,OCT,2017-10-01,28
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,OCT,2017-10-01,27
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,OCT,2017-10-01,28
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,OCT,2017-10-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,OCT,2017-10-01,0
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,OCT,2017-10-01,2
Cadillac,ELR,Cadillac ELR,PHEV,2017,OCT,2017-10-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,OCT,2017-10-01,0
Tesla,Model S,Tesla Model S,BEV,2017,NOV,2017-11-01,1335
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,NOV,2017-11-01,2987
Tesla,Model X,Tesla Model X,BEV,2017,NOV,2017-11-01,1875
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,NOV,2017-11-01,1834
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,NOV,2017-11-01,1702
Nissan,LEAF,Nissan LEAF,BEV,2017,NOV,2017-11-01,175
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,NOV,2017-11-01,731
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,NOV,2017-11-01,523
BMW,i3,BMW i3,PHEV,2017,NOV,2017-11-01,283
Fiat,500e,Fiat 500e,BEV,2017,NOV,2017-11-01,215
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,NOV,2017-11-01,929
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,NOV,2017-11-01,570
BMW,330e,BMW 330e,PHEV,2017,NOV,2017-11-01,477
BMW,530e,BMW 530e,PHEV,2017,NOV,2017-11-01,872
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,NOV,2017-11-01,289
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,NOV,2017-11-01,38
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,NOV,2017-11-01,135
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,NOV,2017-11-01,204
Kia,Soul EV,Kia Soul EV,BEV,2017,NOV,2017-11-01,207
Ford,Focus Electric,Ford Focus Electric,BEV,2017,NOV,2017-11-01,121
Tesla,Model 3,Tesla Model 3,BEV,2017,NOV,2017-11-01,337
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,NOV,2017-11-01,38
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,NOV,2017-11-01,213
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,NOV,2017-11-01,459
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,NOV,2017-11-01,5
Mercedes,C350e,Mercedes C350e,PHEV,2017,NOV,2017-11-01,16
Mercedes,B250e,Mercedes B250e,BEV,2017,NOV,2017-11-01,31
BMW,740e,BMW 740e,PHEV,2017,NOV,2017-11-01,120
Mercedes,S550e,Mercedes S550e,PHEV,2017,NOV,2017-11-01,22
smart,ED,smart ED,BEV,2017,NOV,2017-11-01,68
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,NOV,2017-11-01,82
BMW,i8,BMW i8,PHEV,2017,NOV,2017-11-01,44
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,NOV,2017-11-01,96
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,NOV,2017-11-01,41
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,NOV,2017-11-01,23
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,NOV,2017-11-01,29
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,NOV,2017-11-01,32
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,NOV,2017-11-01,0
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,NOV,2017-11-01,7
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,NOV,2017-11-01,5
Cadillac,ELR,Cadillac ELR,PHEV,2017,NOV,2017-11-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,NOV,2017-11-01,0
Tesla,Model S,Tesla Model S,BEV,2017,DEC,2017-12-01,4975
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2017,DEC,2017-12-01,3227
Tesla,Model X,Tesla Model X,BEV,2017,DEC,2017-12-01,3300
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2017,DEC,2017-12-01,2420
Chevrolet,Volt,Chevrolet Volt,PHEV,2017,DEC,2017-12-01,1937
Nissan,LEAF,Nissan LEAF,BEV,2017,DEC,2017-12-01,102
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2017,DEC,2017-12-01,875
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2017,DEC,2017-12-01,436
BMW,i3,BMW i3,PHEV,2017,DEC,2017-12-01,672
Fiat,500e,Fiat 500e,BEV,2017,DEC,2017-12-01,385
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2017,DEC,2017-12-01,832
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2017,DEC,2017-12-01,720
BMW,330e,BMW 330e,PHEV,2017,DEC,2017-12-01,363
BMW,530e,BMW 530e,PHEV,2017,DEC,2017-12-01,706
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2017,DEC,2017-12-01,343
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2017,DEC,2017-12-01,270
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2017,DEC,2017-12-01,195
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2017,DEC,2017-12-01,368
Kia,Soul EV,Kia Soul EV,BEV,2017,DEC,2017-12-01,204
Ford,Focus Electric,Ford Focus Electric,BEV,2017,DEC,2017-12-01,113
Tesla,Model 3,Tesla Model 3,BEV,2017,DEC,2017-12-01,1060
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2017,DEC,2017-12-01,23
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2017,DEC,2017-12-01,134
Honda,Clarity BEV,Honda Clarity BEV,BEV,2017,DEC,2017-12-01,527
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2017,DEC,2017-12-01,898
Mercedes,C350e,Mercedes C350e,PHEV,2017,DEC,2017-12-01,14
Mercedes,B250e,Mercedes B250e,BEV,2017,DEC,2017-12-01,111
BMW,740e,BMW 740e,PHEV,2017,DEC,2017-12-01,67
Mercedes,S550e,Mercedes S550e,PHEV,2017,DEC,2017-12-01,26
smart,ED,smart ED,BEV,2017,DEC,2017-12-01,129
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2017,DEC,2017-12-01,174
BMW,i8,BMW i8,PHEV,2017,DEC,2017-12-01,80
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2017,DEC,2017-12-01,72
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2017,DEC,2017-12-01,82
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2017,DEC,2017-12-01,79
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2017,DEC,2017-12-01,35
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2017,DEC,2017-12-01,52
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2017,DEC,2017-12-01,99
Chevrolet,Spark EV,Chevrolet Spark EV,BEV,2017,DEC,2017-12-01,2
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2017,DEC,2017-12-01,0
Cadillac,ELR,Cadillac ELR,PHEV,2017,DEC,2017-12-01,0
Mitsubishi,i-MiEV,Mitsubishi i-MiEV,BEV,2017,DEC,2017-12-01,0
Tesla,Model 3,Tesla Model 3,BEV,2018,JAN,2018-01-01,1875
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,JAN,2018-01-01,1496
Tesla,Model S,Tesla Model S,BEV,2018,JAN,2018-01-01,800
Tesla,Model X,Tesla Model X,BEV,2018,JAN,2018-01-01,700
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,JAN,2018-01-01,713
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,JAN,2018-01-01,1177
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,JAN,2018-01-01,594
Nissan,LEAF,Nissan LEAF,BEV,2018,JAN,2018-01-01,150
BMW,530e,BMW 530e,PHEV,2018,JAN,2018-01-01,224
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,JAN,2018-01-01,640
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,JAN,2018-01-01,375
BMW,i3,BMW i3,PHEV,2018,JAN,2018-01-01,382
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,JAN,2018-01-01,261
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,JAN,2018-01-01,300
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,JAN,2018-01-01,155
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,JAN,2018-01-01,145
Fiat,500e,Fiat 500e,BEV,2018,JAN,2018-01-01,210
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,JAN,2018-01-01,109
BMW,330e,BMW 330e,PHEV,2018,JAN,2018-01-01,101
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,JAN,2018-01-01,1
Mercedes,C350e,Mercedes C350e,PHEV,2018,JAN,2018-01-01,29
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,JAN,2018-01-01,22
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,JAN,2018-01-01,127
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,JAN,2018-01-01,99
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,JAN,2018-01-01,178
smart,ED,smart ED,BEV,2018,JAN,2018-01-01,84
Kia,Soul EV,Kia Soul EV,BEV,2018,JAN,2018-01-01,115
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,JAN,2018-01-01,203
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,JAN,2018-01-01,113
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,JAN,2018-01-01,86
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,JAN,2018-01-01,44
BMW,i8,BMW i8,PHEV,2018,JAN,2018-01-01,32
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,JAN,2018-01-01,234
Ford,Focus Electric,Ford Focus Electric,BEV,2018,JAN,2018-01-01,70
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,JAN,2018-01-01,52
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,JAN,2018-01-01,NA
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,JAN,2018-01-01,27
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,JAN,2018-01-01,49
BMW,740e,BMW 740e,PHEV,2018,JAN,2018-01-01,18
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,JAN,2018-01-01,6
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,JAN,2018-01-01,0
Mercedes,B250e,Mercedes B250e,BEV,2018,JAN,2018-01-01,40
Mercedes,S550e,Mercedes S550e,PHEV,2018,JAN,2018-01-01,13
Tesla,Model 3,Tesla Model 3,BEV,2018,FEB,2018-02-01,2485
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,FEB,2018-02-01,2050
Tesla,Model S,Tesla Model S,BEV,2018,FEB,2018-02-01,1125
Tesla,Model X,Tesla Model X,BEV,2018,FEB,2018-02-01,975
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,FEB,2018-02-01,983
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,FEB,2018-02-01,1424
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,FEB,2018-02-01,881
Nissan,LEAF,Nissan LEAF,BEV,2018,FEB,2018-02-01,895
BMW,530e,BMW 530e,PHEV,2018,FEB,2018-02-01,413
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,FEB,2018-02-01,794
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,FEB,2018-02-01,450
BMW,i3,BMW i3,PHEV,2018,FEB,2018-02-01,623
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,FEB,2018-02-01,596
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,FEB,2018-02-01,323
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,FEB,2018-02-01,246
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,FEB,2018-02-01,199
Fiat,500e,Fiat 500e,BEV,2018,FEB,2018-02-01,235
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,FEB,2018-02-01,155
BMW,330e,BMW 330e,PHEV,2018,FEB,2018-02-01,142
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,FEB,2018-02-01,2
Mercedes,C350e,Mercedes C350e,PHEV,2018,FEB,2018-02-01,172
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,FEB,2018-02-01,178
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,FEB,2018-02-01,100
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,FEB,2018-02-01,106
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,FEB,2018-02-01,198
smart,ED,smart ED,BEV,2018,FEB,2018-02-01,90
Kia,Soul EV,Kia Soul EV,BEV,2018,FEB,2018-02-01,163
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,FEB,2018-02-01,104
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,FEB,2018-02-01,121
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,FEB,2018-02-01,103
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,FEB,2018-02-01,70
BMW,i8,BMW i8,PHEV,2018,FEB,2018-02-01,39
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,FEB,2018-02-01,142
Ford,Focus Electric,Ford Focus Electric,BEV,2018,FEB,2018-02-01,73
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,FEB,2018-02-01,54
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,FEB,2018-02-01,5
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,FEB,2018-02-01,29
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,FEB,2018-02-01,3
BMW,740e,BMW 740e,PHEV,2018,FEB,2018-02-01,23
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,FEB,2018-02-01,24
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,FEB,2018-02-01,0
Mercedes,B250e,Mercedes B250e,BEV,2018,FEB,2018-02-01,49
Mercedes,S550e,Mercedes S550e,PHEV,2018,FEB,2018-02-01,3
Tesla,Model 3,Tesla Model 3,BEV,2018,MAR,2018-03-01,3820
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,MAR,2018-03-01,2922
Tesla,Model S,Tesla Model S,BEV,2018,MAR,2018-03-01,3375
Tesla,Model X,Tesla Model X,BEV,2018,MAR,2018-03-01,2825
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,MAR,2018-03-01,1782
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,MAR,2018-03-01,1774
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,MAR,2018-03-01,1061
Nissan,LEAF,Nissan LEAF,BEV,2018,MAR,2018-03-01,1500
BMW,530e,BMW 530e,PHEV,2018,MAR,2018-03-01,689
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,MAR,2018-03-01,782
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,MAR,2018-03-01,480
BMW,i3,BMW i3,PHEV,2018,MAR,2018-03-01,992
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,MAR,2018-03-01,627
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,MAR,2018-03-01,373
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,MAR,2018-03-01,227
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,MAR,2018-03-01,214
Fiat,500e,Fiat 500e,BEV,2018,MAR,2018-03-01,285
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,MAR,2018-03-01,167
BMW,330e,BMW 330e,PHEV,2018,MAR,2018-03-01,202
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,MAR,2018-03-01,49
Mercedes,C350e,Mercedes C350e,PHEV,2018,MAR,2018-03-01,208
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,MAR,2018-03-01,218
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,MAR,2018-03-01,74
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,MAR,2018-03-01,93
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,MAR,2018-03-01,164
smart,ED,smart ED,BEV,2018,MAR,2018-03-01,103
Kia,Soul EV,Kia Soul EV,BEV,2018,MAR,2018-03-01,157
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,MAR,2018-03-01,48
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,MAR,2018-03-01,197
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,MAR,2018-03-01,156
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,MAR,2018-03-01,181
BMW,i8,BMW i8,PHEV,2018,MAR,2018-03-01,47
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,MAR,2018-03-01,105
Ford,Focus Electric,Ford Focus Electric,BEV,2018,MAR,2018-03-01,137
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,MAR,2018-03-01,78
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,MAR,2018-03-01,57
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,MAR,2018-03-01,52
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,MAR,2018-03-01,60
BMW,740e,BMW 740e,PHEV,2018,MAR,2018-03-01,31
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,MAR,2018-03-01,17
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,MAR,2018-03-01,0
Mercedes,B250e,Mercedes B250e,BEV,2018,MAR,2018-03-01,33
Mercedes,S550e,Mercedes S550e,PHEV,2018,MAR,2018-03-01,11
Tesla,Model 3,Tesla Model 3,BEV,2018,APR,2018-04-01,3750
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,APR,2018-04-01,2626
Tesla,Model S,Tesla Model S,BEV,2018,APR,2018-04-01,1250
Tesla,Model X,Tesla Model X,BEV,2018,APR,2018-04-01,1025
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,APR,2018-04-01,1325
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,APR,2018-04-01,1275
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,APR,2018-04-01,1049
Nissan,LEAF,Nissan LEAF,BEV,2018,APR,2018-04-01,1171
BMW,530e,BMW 530e,PHEV,2018,APR,2018-04-01,518
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,APR,2018-04-01,742
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,APR,2018-04-01,425
BMW,i3,BMW i3,PHEV,2018,APR,2018-04-01,503
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,APR,2018-04-01,563
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,APR,2018-04-01,273
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,APR,2018-04-01,120
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,APR,2018-04-01,189
Fiat,500e,Fiat 500e,BEV,2018,APR,2018-04-01,215
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,APR,2018-04-01,141
BMW,330e,BMW 330e,PHEV,2018,APR,2018-04-01,166
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,APR,2018-04-01,336
Mercedes,C350e,Mercedes C350e,PHEV,2018,APR,2018-04-01,158
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,APR,2018-04-01,180
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,APR,2018-04-01,106
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,APR,2018-04-01,90
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,APR,2018-04-01,128
smart,ED,smart ED,BEV,2018,APR,2018-04-01,80
Kia,Soul EV,Kia Soul EV,BEV,2018,APR,2018-04-01,152
